asset_key,resref,format,container_version,frame_count,cycle_count,width,height,source_bif,locator,source_size,source_sha256,extracted_path
ui-resource:bam:CEFF4INV,CEFF4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400447,5448,3D33277A570268C25C6267B7B36E058EBBD8ACF73A359B67A60A9D1E0EACB4E5,interface/source/bam/CEFF4INV.bam
ui-resource:bam:CEFT1INV,CEFT1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040045F,5526,E1464839C024525039BCF671898D78EABBEC5CBFEB53D3B3DC583DF47D39610A,interface/source/bam/CEFT1INV.bam
ui-resource:bam:CEFT2INV,CEFT2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400477,5526,CA828A52212A2DC0B352DAFF9F90D4B1DAEBFE25A3C1AE6C16F437C5B94BF95D,interface/source/bam/CEFT2INV.bam
ui-resource:bam:CEFT3INV,CEFT3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040048F,5577,C2FD26CFD1360AC2BE5D4FD399B2E98EF82B9C970BA4994A6A574DE7702B658A,interface/source/bam/CEFT3INV.bam
ui-resource:bam:CEFT4INV,CEFT4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004004A7,5448,3D33277A570268C25C6267B7B36E058EBBD8ACF73A359B67A60A9D1E0EACB4E5,interface/source/bam/CEFT4INV.bam
ui-resource:bam:CEFW1INV,CEFW1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004004BF,5635,A6153C2E8FF111FDFA9F03FA13C28D09C0299FC62DCDC55DD3CCADBE4F2DEC54,interface/source/bam/CEFW1INV.bam
ui-resource:bam:CEFW2INV,CEFW2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004004D7,5711,2CD49F558BF9A0515F37F606B98EE47A35DE1D9768BC58D5559FE3F84923D601,interface/source/bam/CEFW2INV.bam
ui-resource:bam:CEFW3INV,CEFW3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004004EF,6097,309CCA156806FB82C58A8E02BE4C2A710190663A2D6DCA641B7BF3FF08B5F57D,interface/source/bam/CEFW3INV.bam
ui-resource:bam:CEFW4INV,CEFW4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400507,6114,CE8A596B270064500ED9D52D1F2F7C07F958536E098E6D4A5978D6DC46F659B5,interface/source/bam/CEFW4INV.bam
ui-resource:bam:CEMC1INV,CEMC1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400550,5599,5F6180659ACD52538F5590FEB3F27D546A5B613C58E8F2748C5E3AE8509C07E9,interface/source/bam/CEMC1INV.bam
ui-resource:bam:CEMC2INV,CEMC2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400551,5787,93C19587129870674393921BBDF6FA75AF3E8C074493774EC143CD57E5CCD712,interface/source/bam/CEMC2INV.bam
ui-resource:bam:CEMC3INV,CEMC3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400552,5690,99C91C27F4373D00D5A51FD40FC9F929D85B3E89EBDF87D09A51DE5CD7F0C1F8,interface/source/bam/CEMC3INV.bam
ui-resource:bam:CEMC4INV,CEMC4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400567,5836,09829B16B325F85167FCF826731EB7B3AA8C8108BD2C04C00792FABD79E9C723,interface/source/bam/CEMC4INV.bam
ui-resource:bam:CEMF1INV,CEMF1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040056B,5593,9E14D0D52677106F9F07CFE2BA946376E74D218EDF2FB6351EA880A422B0DAE0,interface/source/bam/CEMF1INV.bam
ui-resource:bam:CEMF2INV,CEMF2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040056C,5791,59026C649B9E06F52A6D270694A61F89117CFC97F24D35CEE273E0A3530ECBCD,interface/source/bam/CEMF2INV.bam
ui-resource:bam:CEMF3INV,CEMF3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040056D,5752,0EBA069C8E8E9FA987E9D5DAE469FCBD904CE11AD33B666868FCCF8E98D051B7,interface/source/bam/CEMF3INV.bam
ui-resource:bam:CEMF4INV,CEMF4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400582,5663,9C35CB5982B52A5F577CB9B326CB1A42EDF98F739998A3A8CEC5466469C47A61,interface/source/bam/CEMF4INV.bam
ui-resource:bam:CEMT1INV,CEMT1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040059A,5692,141BAA721ECAC355FD79A6CD3D3FBD205DB81E52A19F085195C7D6D916C4A887,interface/source/bam/CEMT1INV.bam
ui-resource:bam:CEMT2INV,CEMT2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004005B2,5724,C10AA86F4822BC7D17CBAECDC47AF6B3163A65DAAD4FBC5B20972014C4A15A87,interface/source/bam/CEMT2INV.bam
ui-resource:bam:CEMT3INV,CEMT3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004005CA,5727,93EAFB6BC8842EBC90794C08C53C210E8436D2D9EF3213EAABD131A21BD7318A,interface/source/bam/CEMT3INV.bam
ui-resource:bam:CEMT4INV,CEMT4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004005E2,5836,09829B16B325F85167FCF826731EB7B3AA8C8108BD2C04C00792FABD79E9C723,interface/source/bam/CEMT4INV.bam
ui-resource:bam:CEMW1INV,CEMW1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004005FA,5829,228277E7AD2D9A5D9ED083E7F60FAA8E68E933B6A66A88656BEEF001E9482092,interface/source/bam/CEMW1INV.bam
ui-resource:bam:CEMW2INV,CEMW2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400612,5989,CA470782ED39B63720041F2A0BDFC709EE56B962B824F50458C21295FDFF115D,interface/source/bam/CEMW2INV.bam
ui-resource:bam:CEMW3INV,CEMW3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040062A,6793,FA22AEE31CCF3B23D0893C719FDBD21277D03011B7CFA10E5B8CD808411370C9,interface/source/bam/CEMW3INV.bam
ui-resource:bam:CEMW4INV,CEMW4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400642,6912,0E4EFA69F6656808DCBCA4E3BB28562699ECC20207372C396D7CF6977799B622,interface/source/bam/CEMW4INV.bam
ui-resource:bam:CFLAM01,CFLAM01,BAM,V2,1,1,,,data/GUIIcon.bif,0x0040064B,272,03D0F9CA8F332FF7FD90571A6048307FE9385F0D051E625825C64052BE6F9189,interface/source/bam/CFLAM01.bam
ui-resource:bam:CGBUTEST,CGBUTEST,BAM,V1,38,10,,,data/GUIIcon.bif,0x0040064F,104122,0E22C99A860E14A19785FF3748DF186EC59D6101D06D740B4280909FE26DC226,interface/source/bam/CGBUTEST.bam
ui-resource:bam:CGEAR,CGEAR,BAM,V1,24,1,,,data/GUIIcon.bif,0x00400652,97748,19B60C4D0F9BC1CC01B8DCFAC3422B1D3A26EABD8DA4C2CA48896FA91ECF6D83,interface/source/bam/CGEAR.bam
ui-resource:bam:CGFC1INV,CGFC1INV,BAM,V1,3,1,,,data/GUIIcon.bif,0x00400654,5870,1C3FF6C40896E0832FEA60392A4066125C3D07A26AC77DFFD4724D758B8A2FBD,interface/source/bam/CGFC1INV.bam
ui-resource:bam:CGFC2INV,CGFC2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400655,5284,B74AD7965CE94BB0EE9A70F49011EF31366AE45C6A8CCBED35EC6F7547DC6148,interface/source/bam/CGFC2INV.bam
ui-resource:bam:CGFC3INV,CGFC3INV,BAM,V1,3,1,,,data/GUIIcon.bif,0x00400656,6756,E07CB54699A3EA5452C648CF285D11416429D57EEC2FFE1289FB4A824A44A95D,interface/source/bam/CGFC3INV.bam
ui-resource:bam:CGFC4INV,CGFC4INV,BAM,V1,3,1,,,data/GUIIcon.bif,0x00400657,10070,C132C63F00843B78F77C6E77016806749FB65D78C9C2CA95E95923D0CDB27FFE,interface/source/bam/CGFC4INV.bam
ui-resource:bam:CGFF1INV,CGFF1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400658,5071,C7765727C10330132D7E05E42FCCEAA44B7EA28F3FD83C4D2EC59E0167E64F54,interface/source/bam/CGFF1INV.bam
ui-resource:bam:CGFF2INV,CGFF2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400659,5242,24923AFF3F934031CB19BD623149A3620D132F7751B4F123DA6B8D5FCA738D06,interface/source/bam/CGFF2INV.bam
ui-resource:bam:CGFF3INV,CGFF3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040065A,5260,E80BEC5202E24F518064655A16C69EC37BD6C8E832310F19D681AF077A3BAC7E,interface/source/bam/CGFF3INV.bam
ui-resource:bam:CGFF4INV,CGFF4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040065B,5269,417886A93A88F8A4F409EF08B9BCCC9A3D0A5BAA9359ACC36B5E76BC94CBC1FE,interface/source/bam/CGFF4INV.bam
ui-resource:bam:CGFT1INV,CGFT1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040065C,5228,EE53121E1E84422A69DBAF50D6E049C83A923968C4535D79CC0B6A14434AF8CE,interface/source/bam/CGFT1INV.bam
ui-resource:bam:CGFT2INV,CGFT2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040065D,5231,0559A42758531A6FE6E1463D4E3A6160D00189F70E7F8EEA48970295772CD5B6,interface/source/bam/CGFT2INV.bam
ui-resource:bam:CGFT3INV,CGFT3INV,BAM,V1,3,1,,,data/GUIIcon.bif,0x0040065E,22166,CADA379883D8E5FC7C9CB7B15A549BB85CF58E89D89B0EEA668616BD3F1B7ABF,interface/source/bam/CGFT3INV.bam
ui-resource:bam:CGFT4INV,CGFT4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040065F,5269,417886A93A88F8A4F409EF08B9BCCC9A3D0A5BAA9359ACC36B5E76BC94CBC1FE,interface/source/bam/CGFT4INV.bam
ui-resource:bam:CGFW1INV,CGFW1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400660,5211,12568D8D18451CB992F9845BAA9C5D6A395C4585EEBC1EE27E44F797AEBA8A79,interface/source/bam/CGFW1INV.bam
ui-resource:bam:CGFW2INV,CGFW2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400661,5339,C416BE30BAD37A44C1286D5399280A158E33808BB9CDFE35C2DFDC49F23C86EE,interface/source/bam/CGFW2INV.bam
ui-resource:bam:CGFW3INV,CGFW3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400662,5606,B11CD6E7FA7774537C5BB1F3449AA329FFF07C2D3FB7DB8FD34C95314D816C18,interface/source/bam/CGFW3INV.bam
ui-resource:bam:CGFW4INV,CGFW4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400663,5849,1B97FB9CFC5FD83C37434D3713E2091A2199569E2CC683A9D87CCB5DC2150EBD,interface/source/bam/CGFW4INV.bam
ui-resource:bam:CGMC1INV,CGMC1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400666,5251,83E2CEF3BC739D93C2CB0D40AB0C0AE990AB334D1CC308E3CA886A48913081CF,interface/source/bam/CGMC1INV.bam
ui-resource:bam:CGMC2INV,CGMC2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400667,5482,081A6B2CAB9339DC50410D77DAE70B06AEB5D8F1EAFE6E53A43C823949600500,interface/source/bam/CGMC2INV.bam
ui-resource:bam:CGMC3INV,CGMC3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400668,5525,A015A073CF1E3FA5BC198631E1F47AC38535401645E3EA4281E4E83EE32C8F51,interface/source/bam/CGMC3INV.bam
ui-resource:bam:CGMC4INV,CGMC4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400669,5567,077724777DEF14C14BD45BC2DC401E7023F1592D18BF70FD9C51748BE777611F,interface/source/bam/CGMC4INV.bam
ui-resource:bam:CGMF1INV,CGMF1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040066A,5228,96122E24CEADA6A97BF6B1FBB11F75E2CFB2F882EE0285F8ED7F1CD0BB2E91C7,interface/source/bam/CGMF1INV.bam
ui-resource:bam:CGMF2INV,CGMF2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040066B,5401,AF28F1C18EF3A00A207C4CC80674C217EB31319C524BDC444140CB8F5B65927D,interface/source/bam/CGMF2INV.bam
ui-resource:bam:CGMF3INV,CGMF3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040066C,5439,5DFD06EE2CCABC790870883D9696D2F00BC83A1E01FD16F87C41E231D7163C21,interface/source/bam/CGMF3INV.bam
ui-resource:bam:CGMF4INV,CGMF4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040066D,5725,03C4923A195242C702B1B92C7421814BFE896071A05DDA66FED2AC5B9E346ADA,interface/source/bam/CGMF4INV.bam
ui-resource:bam:CGMT1INV,CGMT1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040066E,5262,007D1B6C1822CE2E518AD7C6A64A0C67495A1C3B713106116BE9BB6424CAD327,interface/source/bam/CGMT1INV.bam
ui-resource:bam:CGMT2INV,CGMT2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040066F,5259,E9AC867B9BEEB9DC7E76CD1C0B84AC0BF4E84DB732BB65EEE3697E9EBEE9A091,interface/source/bam/CGMT2INV.bam
ui-resource:bam:CGMT3INV,CGMT3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400670,5259,D4E303A3028A4233D5A18E165D478CC5C37E0F288AB27D6863D5EDC7F2E96084,interface/source/bam/CGMT3INV.bam
ui-resource:bam:CGMT4INV,CGMT4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400671,5725,03C4923A195242C702B1B92C7421814BFE896071A05DDA66FED2AC5B9E346ADA,interface/source/bam/CGMT4INV.bam
ui-resource:bam:CGMW1INV,CGMW1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400672,5277,08CE8375D86C789456F15A8FA184DCA76A422D86ED59A8481302390A9ECFACE6,interface/source/bam/CGMW1INV.bam
ui-resource:bam:CGMW2INV,CGMW2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400673,5358,19C5828DC2DE574A9236C85B46A45EAB95F4BF172DBF9F41CE18985EE9C85A8C,interface/source/bam/CGMW2INV.bam
ui-resource:bam:CGMW3INV,CGMW3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400674,5803,2E6E9A0BA6EB6AC29A18F6CA22C5AF8F0E0DF8EF5C4168C666CF66ED9B3AD66E,interface/source/bam/CGMW3INV.bam
ui-resource:bam:CGMW4INV,CGMW4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400675,6293,54FD02B416CC25C1E85349C1DBC2C7CFE793459422410CBDB774E5F09E86DE87,interface/source/bam/CGMW4INV.bam
ui-resource:bam:CHAMM09,CHAMM09,BAM,V2,1,1,,,data/GUIIcon.bif,0x00400689,160,EDEFCA15CCEA954ED00FEF65A8C93EFB8760E284D4E5B27181D383FE4A9DC1A9,interface/source/bam/CHAMM09.bam
ui-resource:bam:CHATHIST,CHATHIST,BAM,V2,2,1,,,data/GUIIcon.bif,0x0040068A,116,B2250902E0726BA6509956325F19B79CA57D9EA4C6E175E3E4083EF899386FDE,interface/source/bam/CHATHIST.bam
ui-resource:bam:CHELM02,CHELM02,BAM,V2,1,1,,,data/GUIIcon.bif,0x0040068C,272,17CF6D88991261FAF05A7CA79B88233ACBB4FBEA4AC1906F491FF9BA6E2C336A,interface/source/bam/CHELM02.bam
ui-resource:bam:CHELM05A,CHELM05A,BAM,V2,1,1,,,data/GUIIcon.bif,0x00400690,272,7CE8F1B69C2A643CB68102262F78022BC93C175CA45D5CDED7CA472D2A79282A,interface/source/bam/CHELM05A.bam
ui-resource:bam:CHELM05B,CHELM05B,BAM,V2,1,1,,,data/GUIIcon.bif,0x00400691,328,306813DDF5393F5A350DF3C43F04877E2596736A5B70A6369B56D8F6BB8B0E4A,interface/source/bam/CHELM05B.bam
ui-resource:bam:CHELM05C,CHELM05C,BAM,V2,1,1,,,data/GUIIcon.bif,0x00400692,272,4DB0406C3B8B3D9F8948E57716FEEEAF9F2F9DBDFC28A451EB41237A82A084B0,interface/source/bam/CHELM05C.bam
ui-resource:bam:CHELM06,CHELM06,BAM,V2,1,1,,,data/GUIIcon.bif,0x00400693,188,0A843665091EE95CB8863501D4F5E7543C9D082703F759FFE8634EBD3E8C497B,interface/source/bam/CHELM06.bam
ui-resource:bam:CHELM19,CHELM19,BAM,V2,1,1,,,data/GUIIcon.bif,0x00400698,160,DC17B8E0C73B67E3116D841B72CE907CA6D251DD58C3A12E28522897366F3D36,interface/source/bam/CHELM19.bam
ui-resource:bam:CHFC1INV,CHFC1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004006E0,6309,93339168CB9D32D5C06E0D4AD3108DA25C167AD5E35FAF3D471393EEE3BA58B2,interface/source/bam/CHFC1INV.bam
ui-resource:bam:CHFC2INV,CHFC2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004006E1,6280,F7A43547B76CF2021D6493DAA4B9B6D81119091037D682DA8708457EBE06A31A,interface/source/bam/CHFC2INV.bam
ui-resource:bam:CHFC3INV,CHFC3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004006E2,6391,3E89FA4E61D8CECC7EBBC8FD43516A3FA3E44592D35082DF0E925D32D1F4235F,interface/source/bam/CHFC3INV.bam
ui-resource:bam:CHFC4INV,CHFC4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004006F7,6435,2C8790FCB26CC1B401DA2BDCA4B554B60382930A1688761AFE9C6C1C6399CEA2,interface/source/bam/CHFC4INV.bam
ui-resource:bam:CHFF1INV,CHFF1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004006FB,6378,7362904CE303B28073F2ECB5EB4384AC0E0F715B84E0F45F715898C14DA86D8A,interface/source/bam/CHFF1INV.bam
ui-resource:bam:CHFF2INV,CHFF2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004006FC,6397,D7F3E6361216D3273E7F09E00CE8CDC77D9FCBC9FEF20B5DAB051BC6E2A23672,interface/source/bam/CHFF2INV.bam
ui-resource:bam:CHFF3INV,CHFF3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004006FD,6421,7D3CE51BE09CF7AC8D165B500B6321C307D7254F2C6BC9DF52B86519EE6B1CEF,interface/source/bam/CHFF3INV.bam
ui-resource:bam:CHFF4INV,CHFF4INV,BAM,V1,3,1,,,data/GUIIcon.bif,0x00400712,11680,91FC87B35E239B10252CF28078907F1612B3F414FA178D60FC3F1C400EAAFB39,interface/source/bam/CHFF4INV.bam
ui-resource:bam:CHFM1INV,CHFM1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040072A,6305,08A87504C6300E707ED5ACB734206E1EFA9C6F8D9E5FCF8D5117225D98BC0D85,interface/source/bam/CHFM1INV.bam
ui-resource:bam:CHFT1INV,CHFT1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400742,6583,DBF95D40CFCF80907FA4130BF1347EC140D5B5C537FF7BB6B731D86544D30E9B,interface/source/bam/CHFT1INV.bam
ui-resource:bam:CHFT2INV,CHFT2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040075A,6586,A2EDA133D8C023ED58B8AC028241888179F3B322B30107E32806AF13D3B08B1C,interface/source/bam/CHFT2INV.bam
ui-resource:bam:CHFT3INV,CHFT3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400772,6588,532F2B9F034F9F210F0601B94C90B53ADDAA54B9CF3D6BB52E5B86FD6BA73CBA,interface/source/bam/CHFT3INV.bam
ui-resource:bam:CHFT4INV,CHFT4INV,BAM,V1,3,1,,,data/GUIIcon.bif,0x0040078A,11680,91FC87B35E239B10252CF28078907F1612B3F414FA178D60FC3F1C400EAAFB39,interface/source/bam/CHFT4INV.bam
ui-resource:bam:CHFW1INV,CHFW1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004007A2,6429,459E4CF65259BD01E430FA4B55FE33F29CD9EC3E666244776E0E6DAC172073B0,interface/source/bam/CHFW1INV.bam
ui-resource:bam:CHFW2INV,CHFW2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004007BA,6521,2841D63A350E11CE642AA6CE688004577FEF378E7F7393D2AF0E0E39A53CF97B,interface/source/bam/CHFW2INV.bam
ui-resource:bam:CHFW3INV,CHFW3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004007D2,6979,9B483C9BD7DB0352F028B26AC846F4EEA011176BCBEE9340255FA19DD6A996E5,interface/source/bam/CHFW3INV.bam
ui-resource:bam:CHFW4INV,CHFW4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004007EA,6953,74C140036682518363E4A5C5B356967AF65735AEF77639D5257DFA2AA73465D2,interface/source/bam/CHFW4INV.bam
ui-resource:bam:CHMC1INV,CHMC1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400834,6680,FA2D90BBCFF682BF3390598F7B30025AB7FDF75BEAE5CB1820F82A78C3B9D389,interface/source/bam/CHMC1INV.bam
ui-resource:bam:CHMC2INV,CHMC2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400835,6651,9D111529455191FDCEC879FDAE7817D3B98128EA5C2F37ACE8588FFDAC1D8F97,interface/source/bam/CHMC2INV.bam
ui-resource:bam:CHMC3INV,CHMC3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400836,6719,945EFBBC7719539828BE4F0898FD132A2407C0B87A3034FD505320A54BC38EA4,interface/source/bam/CHMC3INV.bam
ui-resource:bam:CHMC4INV,CHMC4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040084B,6749,9590B6F8803F09BF33BD99D0B7798BB899874DA97EBB24321390D616735F5BD6,interface/source/bam/CHMC4INV.bam
ui-resource:bam:CHMF1INV,CHMF1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040084F,6731,BA4D7989AD99726919D4C02A8787AD605C825D3CE8D01A75025750D7385C9D8F,interface/source/bam/CHMF1INV.bam
ui-resource:bam:CHMF2INV,CHMF2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400850,6703,34F670BEE408CD6A40B4AA41A1C0F6B2F0F8BF117ECF0B94C1F5607C048ABD66,interface/source/bam/CHMF2INV.bam
ui-resource:bam:CHMF3INV,CHMF3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400851,6815,788319A95B4B881F6C194549EA62459D5A7BF4A3B4147E696C4B33A69D4BEE5D,interface/source/bam/CHMF3INV.bam
ui-resource:bam:CHMF4INV,CHMF4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400866,6954,9279BB2D0E870D6BFC0A09FE69F8400AAE684C496A57E0B3DBD0A3E4B593046C,interface/source/bam/CHMF4INV.bam
ui-resource:bam:CHMM1INV,CHMM1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040087E,6724,3898CA92BBB36CEADF99AED608D48EF77A97B88005C7205161A89B93B56FFFA3,interface/source/bam/CHMM1INV.bam
ui-resource:bam:CHMT1INV,CHMT1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400896,6863,CE2AB6082E0D633F7FC6C5B70A766562A8E58947F3C21DBF4258E2030852632F,interface/source/bam/CHMT1INV.bam
ui-resource:bam:CHMT2INV,CHMT2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004008AE,6988,97D98B4D2BEE13981C2D1F73E86705393C464C1854041BF5C1E2B3EE12B9A1A9,interface/source/bam/CHMT2INV.bam
ui-resource:bam:CHMT3INV,CHMT3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004008C6,7046,6C848C2DD168DB8205351AE4BFD1BDD5F6F9296CB7088ED9B0F0BA3E415A981A,interface/source/bam/CHMT3INV.bam
ui-resource:bam:CHMT4INV,CHMT4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004008DE,6954,9279BB2D0E870D6BFC0A09FE69F8400AAE684C496A57E0B3DBD0A3E4B593046C,interface/source/bam/CHMT4INV.bam
ui-resource:bam:CHMW1INV,CHMW1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004008F6,6583,17051860C3166B5502059CF64CBC2CA8AC87CDA53EC81673308808FDE259D6BE,interface/source/bam/CHMW1INV.bam
ui-resource:bam:CHMW2INV,CHMW2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040090E,6661,93F20A400C49F542E47DFB6D6C4105F5E687AC5F2A9635656DECFC80A40415F6,interface/source/bam/CHMW2INV.bam
ui-resource:bam:CHMW3INV,CHMW3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400926,7427,F8F60774CB3E24465ACAE5F98F5C3A8C0CEB9162E6581E5F225A6294C946E9E0,interface/source/bam/CHMW3INV.bam
ui-resource:bam:CHMW4INV,CHMW4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040093E,7566,1D1B413F0447F5DC8B5D7A1EA8D691C8B5F48BF673C3FF78706C5AA2822D4F0C,interface/source/bam/CHMW4INV.bam
ui-resource:bam:CHTICN,CHTICN,BAM,V2,2,1,,,data/GUIIcon.bif,0x00400942,116,7395C56568883ACABBD6CEF2D3C8D1B9E4700B6814697C563A952DEC5A35778E,interface/source/bam/CHTICN.bam
ui-resource:bam:CIFC1INV,CIFC1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400988,5234,F40B4C72DFA096281CE59D25F2343F48C9EFC959516F3D855C1AC0934EFC15BD,interface/source/bam/CIFC1INV.bam
ui-resource:bam:CIFC2INV,CIFC2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x00400989,5388,DCCB34F9594A0183F1D703B7A5DAB20D237AD1C08DCD3C96D22ED774717CBB85,interface/source/bam/CIFC2INV.bam
ui-resource:bam:CIFC3INV,CIFC3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040098A,5456,EA64A0EADB3BFBAAC777A5A5746AE2A1945585EF1FEFE35EBC4A27DF751AE2E2,interface/source/bam/CIFC3INV.bam
ui-resource:bam:CIFC4INV,CIFC4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x0040099F,5460,31ECF2A987033BE5DF1293513B8B38B9C9C36EB75457206C510F15963BA0DD18,interface/source/bam/CIFC4INV.bam
ui-resource:bam:CIFF1INV,CIFF1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004009A3,5238,45D8A097FBDCEA968DB55A24C0DCEDF1C9B24283C92796479464BC9F23E19436,interface/source/bam/CIFF1INV.bam
ui-resource:bam:CIFF2INV,CIFF2INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004009A4,5335,D9FFD00049E3270637DA5295A8C85650E9B254CA90F11C2BC1F9C5DEEBFFFF44,interface/source/bam/CIFF2INV.bam
ui-resource:bam:CIFF3INV,CIFF3INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004009A5,5633,126C56D4AB8FEF77C1D40B5302A750B9182840748B66294D268D1B87FD3BC43F,interface/source/bam/CIFF3INV.bam
ui-resource:bam:CIFF4INV,CIFF4INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004009BA,5659,A6BD6D3E4654F517C16DF9F73FDEB6FFC8A40A12EC71E1437A43D34A2C54D91E,interface/source/bam/CIFF4INV.bam
ui-resource:bam:CIFT1INV,CIFT1INV,BAM,V1,2,1,,,data/GUIIcon.bif,0x004009D2,5302,E8E2F231857614EDC775993C7F2938E6D764E1A74476EA445248DFF951C2E1BB,interface/source/bam/CIFT1INV.bam
