bam_resref,source_sha256,canonical_sha256,source_bif,locator,source_file,canonical_file,source_manifest,extraction_state
WQMAXOA8,F6A922D32AC8DBB296C731F8BE6E0DDED5ED66D91C1B91F27F919D36D6CD7756,57B85B2644B8F5046331CBA9E6363B0F1BFF140010746E506241320732094EA7,data/OBJAnim.bif,0x002005C7,sprite/ressources/WQMAXOA8/sources/f6a922d32ac8dbb296c731f8be6e0dded5ed66d91c1b91f27f919d36d6cd7756/source.bamc,sprite/ressources/WQMAXOA8/sources/f6a922d32ac8dbb296c731f8be6e0dded5ed66d91c1b91f27f919d36d6cd7756/source.bam,sprite/ressources/WQMAXOA8/sources/f6a922d32ac8dbb296c731f8be6e0dded5ed66d91c1b91f27f919d36d6cd7756/source.json,verified
WQMAXOA9,A5EB307980781FB33DEEBEE461C64F36CF76EBFCA8B0BF711C2103534048F6FA,2AFD40DD172E44F8AA65F5A3234F286B610AA98FADB00D6C926B3CEAB873315A,data/OBJAnim.bif,0x002005C8,sprite/ressources/WQMAXOA9/sources/a5eb307980781fb33deebee461c64f36cf76ebfca8b0bf711c2103534048f6fa/source.bamc,sprite/ressources/WQMAXOA9/sources/a5eb307980781fb33deebee461c64f36cf76ebfca8b0bf711c2103534048f6fa/source.bam,sprite/ressources/WQMAXOA9/sources/a5eb307980781fb33deebee461c64f36cf76ebfca8b0bf711c2103534048f6fa/source.json,verified
WQMAXOG1,0E3B6F7162ED92EC274A3CD82BEDB5877287476E656641C2B9A3F44A22C83141,C84B5BD6E11FF0885A6F5D6544A7B9F02C77B038D4A60EFFA9E4409445744062,data/OBJAnim.bif,0x002005C9,sprite/ressources/WQMAXOG1/sources/0e3b6f7162ed92ec274a3cd82bedb5877287476e656641c2b9a3f44a22c83141/source.bamc,sprite/ressources/WQMAXOG1/sources/0e3b6f7162ed92ec274a3cd82bedb5877287476e656641c2b9a3f44a22c83141/source.bam,sprite/ressources/WQMAXOG1/sources/0e3b6f7162ed92ec274a3cd82bedb5877287476e656641c2b9a3f44a22c83141/source.json,verified
WQMBSG1,57533960F175541188CF9D6F57A722156D6FF701866B3A5C075477F43C1014AD,38BC7FA812F3724A8CCECB6AEC55ED97B5F59695056D761BA230FECF9E1DDD91,data/PaperDol.bif,0x06200A4D,sprite/ressources/WQMBSG1/sources/57533960f175541188cf9d6f57a722156d6ff701866b3a5c075477f43c1014ad/source.bamc,sprite/ressources/WQMBSG1/sources/57533960f175541188cf9d6f57a722156d6ff701866b3a5c075477f43c1014ad/source.bam,sprite/ressources/WQMBSG1/sources/57533960f175541188cf9d6f57a722156d6ff701866b3a5c075477f43c1014ad/source.json,verified
WQMBSSA,C0EB9FDF535A2A577FCD7672847D07AF93200FEDCF642AF1173890EB94436B0C,236749EF73AA97691DC811FA4C39E29C3CE244DDEBF3D5AA58487E26B4E019BE,data/PaperDol.bif,0x06200A4E,sprite/ressources/WQMBSSA/sources/c0eb9fdf535a2a577fcd7672847d07af93200fedcf642af1173890eb94436b0c/source.bamc,sprite/ressources/WQMBSSA/sources/c0eb9fdf535a2a577fcd7672847d07af93200fedcf642af1173890eb94436b0c/source.bam,sprite/ressources/WQMBSSA/sources/c0eb9fdf535a2a577fcd7672847d07af93200fedcf642af1173890eb94436b0c/source.json,verified
WQMBWG1,57533960F175541188CF9D6F57A722156D6FF701866B3A5C075477F43C1014AD,38BC7FA812F3724A8CCECB6AEC55ED97B5F59695056D761BA230FECF9E1DDD91,data/OBJAnim.bif,0x002005CA,sprite/ressources/WQMBWG1/sources/57533960f175541188cf9d6f57a722156d6ff701866b3a5c075477f43c1014ad/source.bamc,sprite/ressources/WQMBWG1/sources/57533960f175541188cf9d6f57a722156d6ff701866b3a5c075477f43c1014ad/source.bam,sprite/ressources/WQMBWG1/sources/57533960f175541188cf9d6f57a722156d6ff701866b3a5c075477f43c1014ad/source.json,verified
WQMBWSA,C0EB9FDF535A2A577FCD7672847D07AF93200FEDCF642AF1173890EB94436B0C,236749EF73AA97691DC811FA4C39E29C3CE244DDEBF3D5AA58487E26B4E019BE,data/OBJAnim.bif,0x002005CB,sprite/ressources/WQMBWSA/sources/c0eb9fdf535a2a577fcd7672847d07af93200fedcf642af1173890eb94436b0c/source.bamc,sprite/ressources/WQMBWSA/sources/c0eb9fdf535a2a577fcd7672847d07af93200fedcf642af1173890eb94436b0c/source.bam,sprite/ressources/WQMBWSA/sources/c0eb9fdf535a2a577fcd7672847d07af93200fedcf642af1173890eb94436b0c/source.json,verified
WQMC0A1,F43C6CDDC9C93FB6FD600764BD712E875183C10288E641CBFFF30BFEC1569839,965082E4959FCA92F9442F9A72F96E9FEDF2D48F26738F1AF342EB7FB5E4B4F5,data/PaperDol.bif,0x06200A4F,sprite/ressources/WQMC0A1/sources/f43c6cddc9c93fb6fd600764bd712e875183c10288e641cbfff30bfec1569839/source.bamc,sprite/ressources/WQMC0A1/sources/f43c6cddc9c93fb6fd600764bd712e875183c10288e641cbfff30bfec1569839/source.bam,sprite/ressources/WQMC0A1/sources/f43c6cddc9c93fb6fd600764bd712e875183c10288e641cbfff30bfec1569839/source.json,verified
WQMC0A3,5820E21CFBC8DA56ACDCB00D089FE9AD688BED1B323DB7337DFEBD623C02BF67,7B73EAE20B5373D6A26BA5AEC16E071E303888438B0C7389FEF30608D505560B,data/PaperDol.bif,0x06200A50,sprite/ressources/WQMC0A3/sources/5820e21cfbc8da56acdcb00d089fe9ad688bed1b323db7337dfebd623c02bf67/source.bamc,sprite/ressources/WQMC0A3/sources/5820e21cfbc8da56acdcb00d089fe9ad688bed1b323db7337dfebd623c02bf67/source.bam,sprite/ressources/WQMC0A3/sources/5820e21cfbc8da56acdcb00d089fe9ad688bed1b323db7337dfebd623c02bf67/source.json,verified
WQMC0A5,488D08C53521AD0CC645F2CC9B556C858DE8FE60C3DFDDE85322E6D04CD16AA7,CAA2AE74A55D8F092A2498143CC23D8E75ED9D88F12399EAC25AE95F0FA56157,data/PaperDol.bif,0x06200A51,sprite/ressources/WQMC0A5/sources/488d08c53521ad0cc645f2cc9b556c858de8fe60c3dfdde85322e6d04cd16aa7/source.bamc,sprite/ressources/WQMC0A5/sources/488d08c53521ad0cc645f2cc9b556c858de8fe60c3dfdde85322e6d04cd16aa7/source.bam,sprite/ressources/WQMC0A5/sources/488d08c53521ad0cc645f2cc9b556c858de8fe60c3dfdde85322e6d04cd16aa7/source.json,verified
WQMC0G1,E66B18D3463D111DBF933A13457179656FE03D887B38440AFBE804F502F1722A,FF787E8BD46609F6DB1603BD3B4DB0E8CC8711DD4AB36ED51626692573621045,data/PaperDol.bif,0x06200A52,sprite/ressources/WQMC0G1/sources/e66b18d3463d111dbf933a13457179656fe03d887b38440afbe804f502f1722a/source.bamc,sprite/ressources/WQMC0G1/sources/e66b18d3463d111dbf933a13457179656fe03d887b38440afbe804f502f1722a/source.bam,sprite/ressources/WQMC0G1/sources/e66b18d3463d111dbf933a13457179656fe03d887b38440afbe804f502f1722a/source.json,verified
WQMC0SS,19EA2473790622D4041DDE9E25853B3640B0720A7E439A612921A709E206E6C3,6499B7479AACED41817CEA0F461EC1E0AA25257A9A27AA286257ACBA725081D1,data/PaperDol.bif,0x06200A53,sprite/ressources/WQMC0SS/sources/19ea2473790622d4041dde9e25853b3640b0720a7e439a612921a709e206e6c3/source.bamc,sprite/ressources/WQMC0SS/sources/19ea2473790622d4041dde9e25853b3640b0720a7e439a612921a709e206e6c3/source.bam,sprite/ressources/WQMC0SS/sources/19ea2473790622d4041dde9e25853b3640b0720a7e439a612921a709e206e6c3/source.json,verified
WQMC1A1,BA9A30798237CB615F8463F513F6CD1A0780A88696D03187EFCD31A340DBF12A,FE733744771733F9A4F374A3477A0417019A7F0A271FABEC7A66CB45884DF7C5,data/PaperDol.bif,0x06200A54,sprite/ressources/WQMC1A1/sources/ba9a30798237cb615f8463f513f6cd1a0780a88696d03187efcd31a340dbf12a/source.bamc,sprite/ressources/WQMC1A1/sources/ba9a30798237cb615f8463f513f6cd1a0780a88696d03187efcd31a340dbf12a/source.bam,sprite/ressources/WQMC1A1/sources/ba9a30798237cb615f8463f513f6cd1a0780a88696d03187efcd31a340dbf12a/source.json,verified
WQMC1A3,2254FAD83297AD5A2FC5DEB1917E80625D9752A319F917406A00D4EEF1E39A38,FA13DFF77BA975C46D8B1FD8A0D85E179D803F7F29DFF9E82E45532B64006BD4,data/PaperDol.bif,0x06200A55,sprite/ressources/WQMC1A3/sources/2254fad83297ad5a2fc5deb1917e80625d9752a319f917406a00d4eef1e39a38/source.bamc,sprite/ressources/WQMC1A3/sources/2254fad83297ad5a2fc5deb1917e80625d9752a319f917406a00d4eef1e39a38/source.bam,sprite/ressources/WQMC1A3/sources/2254fad83297ad5a2fc5deb1917e80625d9752a319f917406a00d4eef1e39a38/source.json,verified
WQMC1A5,ACB727C7AC75EEA52912F8DEB48A1870B71446BA697EF7E1B39F5D8F722A6422,60347A0BD1AE218DB418A1A68A8E02F2781FA024CA1CFC3F6553C54FFEC4992B,data/PaperDol.bif,0x06200A56,sprite/ressources/WQMC1A5/sources/acb727c7ac75eea52912f8deb48a1870b71446ba697ef7e1b39f5d8f722a6422/source.bamc,sprite/ressources/WQMC1A5/sources/acb727c7ac75eea52912f8deb48a1870b71446ba697ef7e1b39f5d8f722a6422/source.bam,sprite/ressources/WQMC1A5/sources/acb727c7ac75eea52912f8deb48a1870b71446ba697ef7e1b39f5d8f722a6422/source.json,verified
WQMC1G1,F6B35AE74C958325B25A27411BCA21738EA26ACEC7BBCD7B461706426D7055A6,B958C68EDB5FB11FBC9C0610383DFD1B84C66DF97BF427ECAFF3BF633FFBDD64,data/PaperDol.bif,0x06200A57,sprite/ressources/WQMC1G1/sources/f6b35ae74c958325b25a27411bca21738ea26acec7bbcd7b461706426d7055a6/source.bamc,sprite/ressources/WQMC1G1/sources/f6b35ae74c958325b25a27411bca21738ea26acec7bbcd7b461706426d7055a6/source.bam,sprite/ressources/WQMC1G1/sources/f6b35ae74c958325b25a27411bca21738ea26acec7bbcd7b461706426d7055a6/source.json,verified
WQMC1SS,FAA0FF66FF910C646D62183DACC022C7851E24CCF322002F59174B3AA8D62CF0,0E2C01A4E1ECCE2E32181C881DD8D0C8D8B886B0287E6D9A740B7B896CDBE3CA,data/PaperDol.bif,0x06200A58,sprite/ressources/WQMC1SS/sources/faa0ff66ff910c646d62183dacc022c7851e24ccf322002f59174b3aa8d62cf0/source.bamc,sprite/ressources/WQMC1SS/sources/faa0ff66ff910c646d62183dacc022c7851e24ccf322002f59174b3aa8d62cf0/source.bam,sprite/ressources/WQMC1SS/sources/faa0ff66ff910c646d62183dacc022c7851e24ccf322002f59174b3aa8d62cf0/source.json,verified
WQMC2A1,931FD64C8F3070859F5685F62C4DF6C17A0E163795B96B09179B54980E61FCBF,D393A34AC19F59EFC9B98F5AF64FEE22B8EB1D0530AA55024261C2C2CC72FC6F,data/PaperDol.bif,0x06200A59,sprite/ressources/WQMC2A1/sources/931fd64c8f3070859f5685f62c4df6c17a0e163795b96b09179b54980e61fcbf/source.bamc,sprite/ressources/WQMC2A1/sources/931fd64c8f3070859f5685f62c4df6c17a0e163795b96b09179b54980e61fcbf/source.bam,sprite/ressources/WQMC2A1/sources/931fd64c8f3070859f5685f62c4df6c17a0e163795b96b09179b54980e61fcbf/source.json,verified
WQMC2A3,CCE03011706AB2F9054E4F4C45E924F08A7D2DA90AFE1770BF040874B649FC0C,C2DF0DC83E56EF937F4CAAD22697E239ED87F9A17D26CE7FDDFF7C3DF616D1F4,data/PaperDol.bif,0x06200A5A,sprite/ressources/WQMC2A3/sources/cce03011706ab2f9054e4f4c45e924f08a7d2da90afe1770bf040874b649fc0c/source.bamc,sprite/ressources/WQMC2A3/sources/cce03011706ab2f9054e4f4c45e924f08a7d2da90afe1770bf040874b649fc0c/source.bam,sprite/ressources/WQMC2A3/sources/cce03011706ab2f9054e4f4c45e924f08a7d2da90afe1770bf040874b649fc0c/source.json,verified
WQMC2A5,FAA16055EFDADDACB8F5B01BAB86EB57E876925EAD0591C2809621157D788778,88B8B9288E9B8CDF3A3A720DB16B76AC010EC1B05A52AC714BB426B4A4C97CB5,data/PaperDol.bif,0x06200A5B,sprite/ressources/WQMC2A5/sources/faa16055efdaddacb8f5b01bab86eb57e876925ead0591c2809621157d788778/source.bamc,sprite/ressources/WQMC2A5/sources/faa16055efdaddacb8f5b01bab86eb57e876925ead0591c2809621157d788778/source.bam,sprite/ressources/WQMC2A5/sources/faa16055efdaddacb8f5b01bab86eb57e876925ead0591c2809621157d788778/source.json,verified
WQMC2G1,E69B9FE44956A9383B812A013CA2906B27EEE3DC1E32C1DD22F912177E0628AB,9E0CBA58A5C1630FA0726C03E6249CD073CC749E003F6CB92F09BD54E89902E7,data/PaperDol.bif,0x06200A5C,sprite/ressources/WQMC2G1/sources/e69b9fe44956a9383b812a013ca2906b27eee3dc1e32c1dd22f912177e0628ab/source.bamc,sprite/ressources/WQMC2G1/sources/e69b9fe44956a9383b812a013ca2906b27eee3dc1e32c1dd22f912177e0628ab/source.bam,sprite/ressources/WQMC2G1/sources/e69b9fe44956a9383b812a013ca2906b27eee3dc1e32c1dd22f912177e0628ab/source.json,verified
WQMC2SS,09E8B810235F4125892208D12C0DAA9C08C73CE71219132A664F5E580DED13B0,4EFA22686F7A001BCC4BD4DB910DCA9501AF2815F0C11EE26BF9C419776B7B54,data/PaperDol.bif,0x06200A5D,sprite/ressources/WQMC2SS/sources/09e8b810235f4125892208d12c0daa9c08c73ce71219132a664f5e580ded13b0/source.bamc,sprite/ressources/WQMC2SS/sources/09e8b810235f4125892208d12c0daa9c08c73ce71219132a664f5e580ded13b0/source.bam,sprite/ressources/WQMC2SS/sources/09e8b810235f4125892208d12c0daa9c08c73ce71219132a664f5e580ded13b0/source.json,verified
WQMC3A1,BA9A30798237CB615F8463F513F6CD1A0780A88696D03187EFCD31A340DBF12A,FE733744771733F9A4F374A3477A0417019A7F0A271FABEC7A66CB45884DF7C5,data/PaperDol.bif,0x06200A5E,sprite/ressources/WQMC3A1/sources/ba9a30798237cb615f8463f513f6cd1a0780a88696d03187efcd31a340dbf12a/source.bamc,sprite/ressources/WQMC3A1/sources/ba9a30798237cb615f8463f513f6cd1a0780a88696d03187efcd31a340dbf12a/source.bam,sprite/ressources/WQMC3A1/sources/ba9a30798237cb615f8463f513f6cd1a0780a88696d03187efcd31a340dbf12a/source.json,verified
WQMC3A3,2254FAD83297AD5A2FC5DEB1917E80625D9752A319F917406A00D4EEF1E39A38,FA13DFF77BA975C46D8B1FD8A0D85E179D803F7F29DFF9E82E45532B64006BD4,data/PaperDol.bif,0x06200A5F,sprite/ressources/WQMC3A3/sources/2254fad83297ad5a2fc5deb1917e80625d9752a319f917406a00d4eef1e39a38/source.bamc,sprite/ressources/WQMC3A3/sources/2254fad83297ad5a2fc5deb1917e80625d9752a319f917406a00d4eef1e39a38/source.bam,sprite/ressources/WQMC3A3/sources/2254fad83297ad5a2fc5deb1917e80625d9752a319f917406a00d4eef1e39a38/source.json,verified
WQMC3A5,ACB727C7AC75EEA52912F8DEB48A1870B71446BA697EF7E1B39F5D8F722A6422,60347A0BD1AE218DB418A1A68A8E02F2781FA024CA1CFC3F6553C54FFEC4992B,data/PaperDol.bif,0x06200A60,sprite/ressources/WQMC3A5/sources/acb727c7ac75eea52912f8deb48a1870b71446ba697ef7e1b39f5d8f722a6422/source.bamc,sprite/ressources/WQMC3A5/sources/acb727c7ac75eea52912f8deb48a1870b71446ba697ef7e1b39f5d8f722a6422/source.bam,sprite/ressources/WQMC3A5/sources/acb727c7ac75eea52912f8deb48a1870b71446ba697ef7e1b39f5d8f722a6422/source.json,verified
WQMC3G1,F6B35AE74C958325B25A27411BCA21738EA26ACEC7BBCD7B461706426D7055A6,B958C68EDB5FB11FBC9C0610383DFD1B84C66DF97BF427ECAFF3BF633FFBDD64,data/PaperDol.bif,0x06200A61,sprite/ressources/WQMC3G1/sources/f6b35ae74c958325b25a27411bca21738ea26acec7bbcd7b461706426d7055a6/source.bamc,sprite/ressources/WQMC3G1/sources/f6b35ae74c958325b25a27411bca21738ea26acec7bbcd7b461706426d7055a6/source.bam,sprite/ressources/WQMC3G1/sources/f6b35ae74c958325b25a27411bca21738ea26acec7bbcd7b461706426d7055a6/source.json,verified
WQMC3SS,FAA0FF66FF910C646D62183DACC022C7851E24CCF322002F59174B3AA8D62CF0,0E2C01A4E1ECCE2E32181C881DD8D0C8D8B886B0287E6D9A740B7B896CDBE3CA,data/PaperDol.bif,0x06200A62,sprite/ressources/WQMC3SS/sources/faa0ff66ff910c646d62183dacc022c7851e24ccf322002f59174b3aa8d62cf0/source.bamc,sprite/ressources/WQMC3SS/sources/faa0ff66ff910c646d62183dacc022c7851e24ccf322002f59174b3aa8d62cf0/source.bam,sprite/ressources/WQMC3SS/sources/faa0ff66ff910c646d62183dacc022c7851e24ccf322002f59174b3aa8d62cf0/source.json,verified
WQMC4A1,10A5CBD5EA905BF35CC0C75DCD9F04F60A2808DC1197E5A47DBBC32AEB46B97E,0710E93E31FD8D8DD5A42C029F52ED6E3AF0E8ECB53B2169A33C4F4C3F07AF1A,data/PaperDol.bif,0x06200A63,sprite/ressources/WQMC4A1/sources/10a5cbd5ea905bf35cc0c75dcd9f04f60a2808dc1197e5a47dbbc32aeb46b97e/source.bamc,sprite/ressources/WQMC4A1/sources/10a5cbd5ea905bf35cc0c75dcd9f04f60a2808dc1197e5a47dbbc32aeb46b97e/source.bam,sprite/ressources/WQMC4A1/sources/10a5cbd5ea905bf35cc0c75dcd9f04f60a2808dc1197e5a47dbbc32aeb46b97e/source.json,verified
WQMC4A3,D896E8E75CE49157C3E78FE32E066D66F57CCA939F8304F60FAB98F52C0BA05F,95FCFDC2249388280A01F83E31251BF5AAE4E4CA57FAE6DD74BA50E0AD2BA5B9,data/PaperDol.bif,0x06200A64,sprite/ressources/WQMC4A3/sources/d896e8e75ce49157c3e78fe32e066d66f57cca939f8304f60fab98f52c0ba05f/source.bamc,sprite/ressources/WQMC4A3/sources/d896e8e75ce49157c3e78fe32e066d66f57cca939f8304f60fab98f52c0ba05f/source.bam,sprite/ressources/WQMC4A3/sources/d896e8e75ce49157c3e78fe32e066d66f57cca939f8304f60fab98f52c0ba05f/source.json,verified
WQMC4A5,23A1341BACBB26B490B51785DB339149B00C96BDAC062A88BEA1FF3AC6B1622A,07A9EA991972508DDD40C0A195CE03204B0EC470DFD1B063A2BB6DFFC22621DC,data/PaperDol.bif,0x06200A65,sprite/ressources/WQMC4A5/sources/23a1341bacbb26b490b51785db339149b00c96bdac062a88bea1ff3ac6b1622a/source.bamc,sprite/ressources/WQMC4A5/sources/23a1341bacbb26b490b51785db339149b00c96bdac062a88bea1ff3ac6b1622a/source.bam,sprite/ressources/WQMC4A5/sources/23a1341bacbb26b490b51785db339149b00c96bdac062a88bea1ff3ac6b1622a/source.json,verified
WQMC4G1,C505D3B03ABF877D91D68C63EC4E6AF63227F6F7312759216B28327DFE802B44,EFA5F7EF6E2E2FF6A2189402EC9F0C2662975C78BE5544C9FC9A3E4DBA6F172D,data/PaperDol.bif,0x06200A66,sprite/ressources/WQMC4G1/sources/c505d3b03abf877d91d68c63ec4e6af63227f6f7312759216b28327dfe802b44/source.bamc,sprite/ressources/WQMC4G1/sources/c505d3b03abf877d91d68c63ec4e6af63227f6f7312759216b28327dfe802b44/source.bam,sprite/ressources/WQMC4G1/sources/c505d3b03abf877d91d68c63ec4e6af63227f6f7312759216b28327dfe802b44/source.json,verified
WQMC4SS,F09A7348DCD8C211EB61CEB53B302B90115AE54F1ECC01C81362FBC7C3552E87,60C4D86ED3A849A8D2CCEA434569ACB57603171524394CF8198C6E85489C2330,data/PaperDol.bif,0x06200A67,sprite/ressources/WQMC4SS/sources/f09a7348dcd8c211eb61ceb53b302b90115ae54f1ecc01c81362fbc7c3552e87/source.bamc,sprite/ressources/WQMC4SS/sources/f09a7348dcd8c211eb61ceb53b302b90115ae54f1ecc01c81362fbc7c3552e87/source.bam,sprite/ressources/WQMC4SS/sources/f09a7348dcd8c211eb61ceb53b302b90115ae54f1ecc01c81362fbc7c3552e87/source.json,verified
WQMC5A1,1C49CD18B66AB600590D73D771DB6CDAFDD3F3E3530FD2784ADA6C44D860CA7F,3D9F632C3DF6DE1DF4A91FAECB3D57A5E1CB64372225FCB5FFA43CCA5FBDC13E,data/PaperDol.bif,0x06200A68,sprite/ressources/WQMC5A1/sources/1c49cd18b66ab600590d73d771db6cdafdd3f3e3530fd2784ada6c44d860ca7f/source.bamc,sprite/ressources/WQMC5A1/sources/1c49cd18b66ab600590d73d771db6cdafdd3f3e3530fd2784ada6c44d860ca7f/source.bam,sprite/ressources/WQMC5A1/sources/1c49cd18b66ab600590d73d771db6cdafdd3f3e3530fd2784ada6c44d860ca7f/source.json,verified
WQMC5A3,BD5ACB78235F5EBD15FB0C0DB505F1C4281AB85FFEEDB77E79D28C8645F46466,A479599FE8B83875A2BE9597CCA8E45B1E7E5ED18D30826BD4E0837ADCCBACB3,data/PaperDol.bif,0x06200A69,sprite/ressources/WQMC5A3/sources/bd5acb78235f5ebd15fb0c0db505f1c4281ab85ffeedb77e79d28c8645f46466/source.bamc,sprite/ressources/WQMC5A3/sources/bd5acb78235f5ebd15fb0c0db505f1c4281ab85ffeedb77e79d28c8645f46466/source.bam,sprite/ressources/WQMC5A3/sources/bd5acb78235f5ebd15fb0c0db505f1c4281ab85ffeedb77e79d28c8645f46466/source.json,verified
WQMC5A5,9262DF4BAB5745ED4C241BC0B3C619C77A3BF8B836135880AC1EAC149989526F,4DE001D678C2E0076B17F69B7E620518F1E381C907FEE5A3D48846906CD73843,data/PaperDol.bif,0x06200A6A,sprite/ressources/WQMC5A5/sources/9262df4bab5745ed4c241bc0b3c619c77a3bf8b836135880ac1eac149989526f/source.bamc,sprite/ressources/WQMC5A5/sources/9262df4bab5745ed4c241bc0b3c619c77a3bf8b836135880ac1eac149989526f/source.bam,sprite/ressources/WQMC5A5/sources/9262df4bab5745ed4c241bc0b3c619c77a3bf8b836135880ac1eac149989526f/source.json,verified
WQMC5G1,4E53167F42FF42793EAA62F184BFFE6424C7226C037933DE3D579CEB2DC208DB,BA7A9BDFAEB6489CE6688BD802A706CE9FF60628083CB12874E54DB4E71858E3,data/PaperDol.bif,0x06200A6B,sprite/ressources/WQMC5G1/sources/4e53167f42ff42793eaa62f184bffe6424c7226c037933de3d579ceb2dc208db/source.bamc,sprite/ressources/WQMC5G1/sources/4e53167f42ff42793eaa62f184bffe6424c7226c037933de3d579ceb2dc208db/source.bam,sprite/ressources/WQMC5G1/sources/4e53167f42ff42793eaa62f184bffe6424c7226c037933de3d579ceb2dc208db/source.json,verified
WQMC5SS,4D7FE82333A30E23C5261EE73DD32582B2EAE560BD6B975F5DFB05E777000F3C,7EDCC0C949322A3CF8C3CA4BE96680FCCC8CCD878E97C20B7169B5D742014379,data/PaperDol.bif,0x06200A6C,sprite/ressources/WQMC5SS/sources/4d7fe82333a30e23c5261ee73dd32582b2eae560bd6b975f5dfb05e777000f3c/source.bamc,sprite/ressources/WQMC5SS/sources/4d7fe82333a30e23c5261ee73dd32582b2eae560bd6b975f5dfb05e777000f3c/source.bam,sprite/ressources/WQMC5SS/sources/4d7fe82333a30e23c5261ee73dd32582b2eae560bd6b975f5dfb05e777000f3c/source.json,verified
WQMC6A1,87E17BAB348EEED820CADD2FEF8240C6FC1448090F50BD43187B4B54A8033778,6ACA6AE5F426FA5635E2B1BEED8F05297848777EF6C4B2E18B2D4B471AE70034,data/PaperDol.bif,0x06200A6D,sprite/ressources/WQMC6A1/sources/87e17bab348eeed820cadd2fef8240c6fc1448090f50bd43187b4b54a8033778/source.bamc,sprite/ressources/WQMC6A1/sources/87e17bab348eeed820cadd2fef8240c6fc1448090f50bd43187b4b54a8033778/source.bam,sprite/ressources/WQMC6A1/sources/87e17bab348eeed820cadd2fef8240c6fc1448090f50bd43187b4b54a8033778/source.json,verified
