asset_key,asset_id,asset_directory,upscale_run,upscale_state,selected_run,qa_state,qa_evidence,installation_state,installation_receipt,release_state,release_candidate,notes
icon:SPWI221C,icons:icon-spwi221c,icons/ressources/SPWI221C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI222C,icons:icon-spwi222c,icons/ressources/SPWI222C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI223A,icons:icon-spwi223a,icons/ressources/SPWI223A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI223C,icons:icon-spwi223c,icons/ressources/SPWI223C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI224A,icons:icon-spwi224a,icons/ressources/SPWI224A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI224C,icons:icon-spwi224c,icons/ressources/SPWI224C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI301C,icons:icon-spwi301c,icons/ressources/SPWI301C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI302C,icons:icon-spwi302c,icons/ressources/SPWI302C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI303C,icons:icon-spwi303c,icons/ressources/SPWI303C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI304C,icons:icon-spwi304c,icons/ressources/SPWI304C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI305C,icons:icon-spwi305c,icons/ressources/SPWI305C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI307C,icons:icon-spwi307c,icons/ressources/SPWI307C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI308C,icons:icon-spwi308c,icons/ressources/SPWI308C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI309C,icons:icon-spwi309c,icons/ressources/SPWI309C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI310C,icons:icon-spwi310c,icons/ressources/SPWI310C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI311C,icons:icon-spwi311c,icons/ressources/SPWI311C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI312C,icons:icon-spwi312c,icons/ressources/SPWI312C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI313C,icons:icon-spwi313c,icons/ressources/SPWI313C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI314C,icons:icon-spwi314c,icons/ressources/SPWI314C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI315C,icons:icon-spwi315c,icons/ressources/SPWI315C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI316C,icons:icon-spwi316c,icons/ressources/SPWI316C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI317C,icons:icon-spwi317c,icons/ressources/SPWI317C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI318A,icons:icon-spwi318a,icons/ressources/SPWI318A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI318C,icons:icon-spwi318c,icons/ressources/SPWI318C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI319A,icons:icon-spwi319a,icons/ressources/SPWI319A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI319C,icons:icon-spwi319c,icons/ressources/SPWI319C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI320A,icons:icon-spwi320a,icons/ressources/SPWI320A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI320C,icons:icon-spwi320c,icons/ressources/SPWI320C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI321A,icons:icon-spwi321a,icons/ressources/SPWI321A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI321C,icons:icon-spwi321c,icons/ressources/SPWI321C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI322A,icons:icon-spwi322a,icons/ressources/SPWI322A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI322C,icons:icon-spwi322c,icons/ressources/SPWI322C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI324A,icons:icon-spwi324a,icons/ressources/SPWI324A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI324C,icons:icon-spwi324c,icons/ressources/SPWI324C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI325A,icons:icon-spwi325a,icons/ressources/SPWI325A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI325C,icons:icon-spwi325c,icons/ressources/SPWI325C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI326A,icons:icon-spwi326a,icons/ressources/SPWI326A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI326C,icons:icon-spwi326c,icons/ressources/SPWI326C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI401C,icons:icon-spwi401c,icons/ressources/SPWI401C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI402C,icons:icon-spwi402c,icons/ressources/SPWI402C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI403A,icons:icon-spwi403a,icons/ressources/SPWI403A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI403C,icons:icon-spwi403c,icons/ressources/SPWI403C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI404A,icons:icon-spwi404a,icons/ressources/SPWI404A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI404C,icons:icon-spwi404c,icons/ressources/SPWI404C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI405C,icons:icon-spwi405c,icons/ressources/SPWI405C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI406C,icons:icon-spwi406c,icons/ressources/SPWI406C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI407C,icons:icon-spwi407c,icons/ressources/SPWI407C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI408A,icons:icon-spwi408a,icons/ressources/SPWI408A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI408C,icons:icon-spwi408c,icons/ressources/SPWI408C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI409A,icons:icon-spwi409a,icons/ressources/SPWI409A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI409C,icons:icon-spwi409c,icons/ressources/SPWI409C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI410A,icons:icon-spwi410a,icons/ressources/SPWI410A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI410C,icons:icon-spwi410c,icons/ressources/SPWI410C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI411C,icons:icon-spwi411c,icons/ressources/SPWI411C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI412C,icons:icon-spwi412c,icons/ressources/SPWI412C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI413C,icons:icon-spwi413c,icons/ressources/SPWI413C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI414C,icons:icon-spwi414c,icons/ressources/SPWI414C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI415C,icons:icon-spwi415c,icons/ressources/SPWI415C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI416C,icons:icon-spwi416c,icons/ressources/SPWI416C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI417A,icons:icon-spwi417a,icons/ressources/SPWI417A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI417C,icons:icon-spwi417c,icons/ressources/SPWI417C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI418A,icons:icon-spwi418a,icons/ressources/SPWI418A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI418C,icons:icon-spwi418c,icons/ressources/SPWI418C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI419A,icons:icon-spwi419a,icons/ressources/SPWI419A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI419C,icons:icon-spwi419c,icons/ressources/SPWI419C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI420A,icons:icon-spwi420a,icons/ressources/SPWI420A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI420C,icons:icon-spwi420c,icons/ressources/SPWI420C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI421A,icons:icon-spwi421a,icons/ressources/SPWI421A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI421C,icons:icon-spwi421c,icons/ressources/SPWI421C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI423A,icons:icon-spwi423a,icons/ressources/SPWI423A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI423C,icons:icon-spwi423c,icons/ressources/SPWI423C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI424A,icons:icon-spwi424a,icons/ressources/SPWI424A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI424C,icons:icon-spwi424c,icons/ressources/SPWI424C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI425A,icons:icon-spwi425a,icons/ressources/SPWI425A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI425C,icons:icon-spwi425c,icons/ressources/SPWI425C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI501C,icons:icon-spwi501c,icons/ressources/SPWI501C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI502C,icons:icon-spwi502c,icons/ressources/SPWI502C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI503C,icons:icon-spwi503c,icons/ressources/SPWI503C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI504C,icons:icon-spwi504c,icons/ressources/SPWI504C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI505C,icons:icon-spwi505c,icons/ressources/SPWI505C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI506C,icons:icon-spwi506c,icons/ressources/SPWI506C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI507C,icons:icon-spwi507c,icons/ressources/SPWI507C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI508C,icons:icon-spwi508c,icons/ressources/SPWI508C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI509C,icons:icon-spwi509c,icons/ressources/SPWI509C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI510A,icons:icon-spwi510a,icons/ressources/SPWI510A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI510C,icons:icon-spwi510c,icons/ressources/SPWI510C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI511A,icons:icon-spwi511a,icons/ressources/SPWI511A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI511C,icons:icon-spwi511c,icons/ressources/SPWI511C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI512A,icons:icon-spwi512a,icons/ressources/SPWI512A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI512C,icons:icon-spwi512c,icons/ressources/SPWI512C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI513A,icons:icon-spwi513a,icons/ressources/SPWI513A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI513C,icons:icon-spwi513c,icons/ressources/SPWI513C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI514A,icons:icon-spwi514a,icons/ressources/SPWI514A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI514C,icons:icon-spwi514c,icons/ressources/SPWI514C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI515A,icons:icon-spwi515a,icons/ressources/SPWI515A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI515C,icons:icon-spwi515c,icons/ressources/SPWI515C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI516A,icons:icon-spwi516a,icons/ressources/SPWI516A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI516C,icons:icon-spwi516c,icons/ressources/SPWI516C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI517A,icons:icon-spwi517a,icons/ressources/SPWI517A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI517C,icons:icon-spwi517c,icons/ressources/SPWI517C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI518A,icons:icon-spwi518a,icons/ressources/SPWI518A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI518C,icons:icon-spwi518c,icons/ressources/SPWI518C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI520A,icons:icon-spwi520a,icons/ressources/SPWI520A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI520C,icons:icon-spwi520c,icons/ressources/SPWI520C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI521A,icons:icon-spwi521a,icons/ressources/SPWI521A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI521C,icons:icon-spwi521c,icons/ressources/SPWI521C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI522A,icons:icon-spwi522a,icons/ressources/SPWI522A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI522C,icons:icon-spwi522c,icons/ressources/SPWI522C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI523A,icons:icon-spwi523a,icons/ressources/SPWI523A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI523C,icons:icon-spwi523c,icons/ressources/SPWI523C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI590C,icons:icon-spwi590c,icons/ressources/SPWI590C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI591C,icons:icon-spwi591c,icons/ressources/SPWI591C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI592C,icons:icon-spwi592c,icons/ressources/SPWI592C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI593C,icons:icon-spwi593c,icons/ressources/SPWI593C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI594C,icons:icon-spwi594c,icons/ressources/SPWI594C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI595C,icons:icon-spwi595c,icons/ressources/SPWI595C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI596C,icons:icon-spwi596c,icons/ressources/SPWI596C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI597C,icons:icon-spwi597c,icons/ressources/SPWI597C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI601A,icons:icon-spwi601a,icons/ressources/SPWI601A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI601C,icons:icon-spwi601c,icons/ressources/SPWI601C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI602A,icons:icon-spwi602a,icons/ressources/SPWI602A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI602C,icons:icon-spwi602c,icons/ressources/SPWI602C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI603A,icons:icon-spwi603a,icons/ressources/SPWI603A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI603C,icons:icon-spwi603c,icons/ressources/SPWI603C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI604A,icons:icon-spwi604a,icons/ressources/SPWI604A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI604C,icons:icon-spwi604c,icons/ressources/SPWI604C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI605A,icons:icon-spwi605a,icons/ressources/SPWI605A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI605C,icons:icon-spwi605c,icons/ressources/SPWI605C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI606A,icons:icon-spwi606a,icons/ressources/SPWI606A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI606C,icons:icon-spwi606c,icons/ressources/SPWI606C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI607A,icons:icon-spwi607a,icons/ressources/SPWI607A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI607C,icons:icon-spwi607c,icons/ressources/SPWI607C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI608A,icons:icon-spwi608a,icons/ressources/SPWI608A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI608C,icons:icon-spwi608c,icons/ressources/SPWI608C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI609A,icons:icon-spwi609a,icons/ressources/SPWI609A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI609C,icons:icon-spwi609c,icons/ressources/SPWI609C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI611A,icons:icon-spwi611a,icons/ressources/SPWI611A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI611C,icons:icon-spwi611c,icons/ressources/SPWI611C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI612A,icons:icon-spwi612a,icons/ressources/SPWI612A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI612C,icons:icon-spwi612c,icons/ressources/SPWI612C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI613A,icons:icon-spwi613a,icons/ressources/SPWI613A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI613C,icons:icon-spwi613c,icons/ressources/SPWI613C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI614A,icons:icon-spwi614a,icons/ressources/SPWI614A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI614C,icons:icon-spwi614c,icons/ressources/SPWI614C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI615A,icons:icon-spwi615a,icons/ressources/SPWI615A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI615C,icons:icon-spwi615c,icons/ressources/SPWI615C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI616A,icons:icon-spwi616a,icons/ressources/SPWI616A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI616C,icons:icon-spwi616c,icons/ressources/SPWI616C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI617A,icons:icon-spwi617a,icons/ressources/SPWI617A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI617C,icons:icon-spwi617c,icons/ressources/SPWI617C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI618A,icons:icon-spwi618a,icons/ressources/SPWI618A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI618C,icons:icon-spwi618c,icons/ressources/SPWI618C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI619A,icons:icon-spwi619a,icons/ressources/SPWI619A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI619C,icons:icon-spwi619c,icons/ressources/SPWI619C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI620A,icons:icon-spwi620a,icons/ressources/SPWI620A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI620C,icons:icon-spwi620c,icons/ressources/SPWI620C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI621A,icons:icon-spwi621a,icons/ressources/SPWI621A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI621C,icons:icon-spwi621c,icons/ressources/SPWI621C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI622A,icons:icon-spwi622a,icons/ressources/SPWI622A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI622C,icons:icon-spwi622c,icons/ressources/SPWI622C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI623A,icons:icon-spwi623a,icons/ressources/SPWI623A,,not-started,,not-assessed,,not-installed,,not-evaluated,,
icon:SPWI623C,icons:icon-spwi623c,icons/ressources/SPWI623C,,not-started,,not-assessed,,not-installed,,not-evaluated,,
